0,1,2,3,4,5,6,7
医療法人社団湯川 湯川ウイメンズクリニック,188-0011,西東京市田無町4-26-9 JSビル2F,042-469-5800,http://www.yukawa-clinic.com,有,月・水・木・金 9:00-12:00 14:00-17:30土 9:00-12:00,無
三宅村中央診療所,100-1101,三宅村神着937番地,04994-2-0016,https://www.vill.miyake.tokyo.jp/iryou_shinryoujo/chuuou/,無,24時間 365日対応,有
青ヶ島村国民健康保険青ヶ島診療所,100-1701,青ケ島村青ケ島無番地,04996-9-0123,無,有,平日 9:00-17:15夜間・休日 対応可 (要電話,有
東京都小笠原村診療所,100-2101,小笠原村父島字清瀬,04998-2-3800,http://www.ogasawaraclinic.jp,有,随時対応可,有
小笠原村母島診療所,100-2211,小笠原村母島字元地,04998-3-2115,http://www.ogasawaraclinic.jp/clinic/hahajima.html,有,24時間,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団松英会 馬込中央診療所,143-0027,大田区中馬込1-5-8,03-3775-5631,http://www.shoeikai.com/shinryo/sanfujinka/,有,月・水・木 9:00-17:30 金 14:00-17:30第1・3・5土 9:00-12:30,有
久が原産婦人科,145-0074,大田区東嶺町29-11,03-3755-0303,,有,平日 9:00-18:00土   9:00-12:00,有
永石医院,145-0066,大田区南雪谷2-10-2,03-3728-0345,http://www.nagaishi-iin.com,有,月曜日9:00-12:00水曜日9:00-12:00  15:00-19:00金曜日13:00-16:00,有
塩口産婦人科医院,146-0091,大田区鵜の木2-16-10,03-3758-3660,www.shioguchi-obgyn.com,有,月・火・水・木・金・土 9:00-11:30月・火・木・金 15:00-18:00,有
梅屋敷産婦人科,144-0052,大田区蒲田2-5-10,03-3732-3456,,有,金 14:00-18:00 土 9:00-13:00,有
医療法人社団月陽会 萩中診療所,144-0047,大田区萩中2-9-15,03-3742-2477,https://haginaka-clinic.com,有産婦人科,月 9:00-11:30  木 9:30-12:00火・木・土 9:00-12:00金 9:00-12:00 13:00-17:00,有
医療法人社団暁明会 井上メディカルクリニック,146-0092,大田区下丸子4-21-13  プレイスモール2F,03-3756-6278,http://www.kyomeikai-imc.com,有,月・火・水・金 10:00-13:0015:00-18:30土 10:00-15:00,有
としこレディースクリニック,144-0052,大田区蒲田5-40-7 大塚ビル2F,03-5711-7373,www.toshiko-lc.com,有,月・火・木・金・土 10:00-18:00水・日・祝      休診,有
医療法人社団善方会 田園調布オリーブレディースクリニック,145-0071,大田区田園調布2-40-19 フォースDC2F,03-3721-8008,https://olive-lc.com/,有,月 10:00-13:00 15:00-18:00 火 10:00-13:00水・木・金 10:00-13:00 15:00-19:00土 10:00-13:00,有
医療法人社団一生会 平和島レディースクリニック,143-0016,大田区大森北6-26-28 GOGOクリニックビル5F,03-5763-0888,http://www.heiwajima-ladies.com/,有,月・火・木 10:00-20:00水・金    10:00-17:00,有
医療法人社団BOH 伊藤メディカルクリニック,144-0052,大田区蒲田5-27-10 蒲田TKビル3F,03-3731-2122,https://www.ito-medical.com,有産婦人科,平日 9:30-17:00 土 9:00-15:00,有
とちぎクリニック,143-0023,大田区山王2-19-8,03-3777-7712,http://www.tochigiclinic-com,有産婦人科,月・火・木・金 9:30-18:00 土  9:30-12:30,有
医療法人社団 高愛会 大鳥居医院,144-0034,大田区西糀谷3-8-16,03-3741-0118,https://ootorii-iin.or.jp,有,月・火・水・金 9:00-12:00 15:00-17:00木・土  9:00-12:00,有
医療法人社団鶴松会 成城松村クリニック,157-0073,世田谷区砧8-23-3,03-5727-0878,https://www.seijo-keikoclub.com/,有,月・火・木 9:30-12:30 14:30-18:00金 9:30-12:30 土9:30-12:30 13:30-17:00,有
医療法人社団 ローズレディースクリニック・2nd,158-0082,世田谷区等々力2-18-11,03-3703-5511,http://www.roseladiesclinic.jp,有,月~土 9:30-17:00,有
三宅宮コパレディースクリニック,158-0093,世田谷区上野毛3-23-22,03-3702-5800,,有,月火金 11時から14時、15時から19時水 14時から19時土 11時から14時,有
三軒茶屋ペルソナレディースクリニック,154-0004,世田谷区太子堂4-26-12 くらしの友三軒茶屋ビル5F,03-5779-4888,https://persona-ladies.com/,有,月・水・木・土 10:00-13:00 15:00-19:00火 16:00-20:00 日 9:00-13:00,有
医療法人社団十進会 波平レディスクリニック,156-0052,世田谷区経堂2-17-1,03-5477-0236,,有,月・火・水・木・金・ど 9:00-12:00 14:30-19:00,有
藤田医院,158-0085,世田谷区玉川田園調布1-8-1,03-3721-0611,https://www.sanfujinka-navi.ne.jp/hospital.php?hid=46,有,火・木・金 9:00-12:00 14:00-16:0016:00-18:00(予約) 土  9:00-12:00,有
医療法人社団ウィング にしなレディースクリニック,158-0097,世田谷区用賀4-5-20 アドバンス高荒2F,03-5797-3247,www.nishina-clinic.com,有,平日 10:00-19:00土   10:00-13:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団 加藤産婦人科医院,116-0001,荒川区町屋2-9-21,03-3895-3521,https://kato-gyne.gr.jp/,有,月・火・木・金 9:00-18:00 水・土 9:00-12:00,有
宇津野レディスクリニック,116-0003,荒川区南千住4-7-1 ビビ南千住3F,03-3803-4107,http://utsuno.info/,有,平日 10:00-19:00 土 10:00-17:00,有
医療法人社団秀洋会 白十字診療所,116-0013,荒川区西日暮里2-19-10 日暮里KSビル3階,03-3802-3911,www.hakujuji-clinic.com,有産婦人科,平日 9:00-14:30 17:00-19:30土  9:00-12:00,有
医療法人社団順風会 高島平クリニック,175-0082,板橋区高島平1-12-11 1.2.3F,03-3936-4164,http://takashimadaira-clinic.jp/,有,月・火・水・金 9:00-18:00土  9:00-17:00,有
渡辺産婦人科医院,175-0082,板橋区高島平2-3-14,03-5399-3008,http://watanabe-sanfu-clinic.com/index.html,有,月火木金 9時から12時、14時30分から17時土 9時から12時,有
医療法人社団 みえこ女性クリニック,173-0005,板橋区仲宿64-6 コスモ和光V2F,03-5943-1123,http://www.mieco-clinic.com,有,月・木・金 13:00-19:00 火 14:00-20:00水 16:00-20:00 土 13:00-17:00,有
斎藤医院,176-0004,練馬区小竹町2-8-8,03-3955-3511,,有,月・火・水・金・土 9:00-11:30月・火・水・金   17:00-19:00,有
医療法人社団健晟会 扇内医院,176-0024,練馬区中村3-4-18,03-3990-2111,http://www.ogiuchi.com,有,平日 9:30-12:30 14:00-17:30 土 9:30-12:3012月より平日 9:30-12:30 14:00-18:30,有
医療法人社団養生会 赤松レディスクリニック,176-0002,練馬区桜台3-41-14,03-3991-8854,www.akamatsu-clinic.com,有,平日 8:30-18:00 土 8:30-12:00,有
医療法人社団憲信会 関根ウィメンズクリニック,179-0085,練馬区早宮2-24-10,03-3931-5588,http://www.sekine-clinic.or.jp,有産婦人科,平日 8:30-17:30 土 8:30-13:00,有
医療法人社団向笑会 花岡由美子女性サンテクリニック,178-0063,練馬区東大泉5-29-8,03-5947-3307,,有,月・火・木・金・土 9:30-12:00 15:00-18:00,有
たかみクリニック,176-0001,練馬区練馬4-10-10,03-5984-5122,http://takami-cl.jp/,有,平日 9:00-12:30 15:30-19:00土   9:00-12:30,有
ウィート女性クリニック北千住,120-0034,足立区千住2-18 為静ビル2F,03-3888-1001,https://www.wonens-kitasenju.net,有,平日 9:30-17:00 土(第2・4) 9:30-13:00,有
医療法人社団向仁会 真島クリニック,123-0852,足立区関原1-21-2,03-3849-4127,majimacl.@xqj.biglobe.ne.jp,有,月・火・木・金 9:00-12:00 15:00-17:00土  9:00-12:00,有
小金井クリニック,121-1210,足立区入谷1-10-21,03-3855-5211,,有,月・火・水・金 9:00-12:00 14:00-17:00土  9:00-12:00,無調剤薬局へ依頼の為
医療法人社団なずな会 池上レディースクリニック,121-0823,足立区伊興5-6-8,03-5838-0228,http://www.ikegami-lady.com,有,月・火・木・金 9:00-12:00 14:00-17:00水・土 9:00-12:00,有
矢追医院,123-0872,足立区江北2-33-6,03-3890-3387,http://www.yaoi.org,有,月 9:30-17:00 火・木 9:30-18:00土 12:00-19:30 日・祝0:00-17:30,有
医療法人社団 長門クリニック,120-0002,足立区中川2-5-8,03-3605-3131,https://www.nagato-clinic.or.jp/,有,平日 9:00-16:00 土 9:00-15:00,有
くすの木レディースクリニック北千住,120-0034,足立区千住3-1 藤田ビル2階,03-6806-2500,www.kusunoki.tokyo,有,平日 9:30-17:30土 9:30-17:30,有
医療法人社団慶暢会 中村医院,124-0024,葛飾区新小岩2-35-4,03-3654-9237,,有,月・火・水・金 9:00-12:30 14:00-18:00土  9:00-12:30,有数人分
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
むさしのレディースクリニック,180-0022,武蔵野市境1-4-3 ヒルズK1F,0422-38-6340,https://musashino-ladies.jp/,有,月・火・水・金 9:30-12:00  15:30-19:00土  9:30-12:30,有
みたか北口ゆきレディスクリニック,180-0006,武蔵野市中町1-17-2 ステラ武蔵野3F,0422-56-7177,https://mkyuki-lc.jp,有,平日 9:30-13:00 15:00-18:30土  9:30-13:00,有
医療法人社団友久会 池下レディースクリニック吉祥寺,180-0004,武蔵野市吉祥寺本町1-23-1 KS23ビル6・7F,0422-27-2965,http://www.ikeshita-clinic.com/kichijoji/,有,平日 9:00-19:00土  9:00-14:00,有
おおやクリニック,180-0022,武蔵野市境2-8-3,0422-51-3001,https://www.ooya-clinic.com,有,月・火・水・木・金・土 9:00-12:00月・水 15:00-18:00火・金 15:00-19:00,有
医療法人社団アソシア会吉祥寺レディースクリニック,180-0003,武蔵野市吉祥寺南町2-6-10 富士パームビル5F,0422-40-1770,,有婦人科,平日 10:00-13:00 15:00-18:30土   10:13:00,有
佐々木産婦人科,180-0022,武蔵野市境4-10-8,0422-54-9311,www.sasakisanfujinka.com/,有,月・火・水・金 9:00-12:00 15:00-18:00土  9:00-12:00,有
吉祥寺南町診療所,180-0003,武蔵野市吉祥寺南町2-5-3,0422-49-9820,http://www.kichinan.com/clinic/,有産婦人科,月・火・木・金 9:30-12:30月・木・金・土 15:00-17:00月・水・木・金 19:30-20:00,有
医療法人社団テンジン 三鷹レディースクリニック,181-0013,三鷹市下連雀3-31-4 ライオンズマンション 1F,0422-70-1150,mitaka-ladies@aurora.ocn.jp,有,月・火・木・金 10:00-13:00 15:00-18:00土 10:00-13:00,有
レディースクリニックりゅう,180-0023,武蔵野市境南町2-12-2 武蔵野エイトマンション1・2F,0422-32-2055,,有,平日 10:00-13:00 15:00-19:00土   10:00-13:00 15:00-17:00日 第2・第4  10:00-13:00,有
医療法人社団聡仁会 スマイルレディースクリニック,180-0003,武蔵野市吉祥寺南町2-38-7,0422-76-8656,http://smile-ladies.jp/,有,"平日9:30-12:30,16:00-19:30  土曜9:30-14-30",有
医療法人社団久優会 フェリーチェレディースクリニック吉祥寺,180-0004,武蔵野市吉祥寺本町1-12-2 HINOビル2F,0422-22-6878,https://felice.or.jp/,有,月・火・木・土 10:00-13:00 15:00-18:00金 10:00-13:00 16:00-19:00,有
医療法人社団恵成 しおかわレディースクリニック,180-0004,武蔵野市吉祥寺本町2-10-10 ファロビル3F,0422-21-1567,http://www.shiokawalc.com,有,月・火・水・金 9:00-13:00 15:30-19:00木 15:30-19:00 土 9:00-13:00 15:30-17:00,有
村越レディースクリニック,181-0013,三鷹市下連雀3-7-28 ラ・プルミエール村越1F,0422-29-8225,http://murakoshi-lc.com/,有,月・水・木・金 9:00-13:00 15:00-19:00火 9:00-13:00 土 9:00-14:00,有
医療法人社団 山田えいこレディースクリニック,181-0013,三鷹市下連雀3-24-7 平嶺ビル2F,0422-26-7525,http://www2.ocn.ne.jp/eikolady/,有産婦人科,月・水 9:00-11:30 15:00-17:30火・金 9:00-11:30 15:00-16:30 土 9:00-11:30,有
医療法人社団 新町クリニック,198-0024,青梅市新町3-53-5,0428-31-5377,www.shinmachi-cl.com,有,平日 9:30-15:30,有
医療法人社団 林レディースクリニック,198-0042,青梅市東青梅3-8-8,0428-20-1887,http://www.hayashi-lc.ome.tokyo.jp,有産婦人科,月・火・木・金 8:30-17:00土  8:30-12:30,有
貝原レディースクリニック,183-0055,府中市府中町2-5-8 Grace Court Fuchuekimae101,042-352-8341,http://www.kaibara-ladies.com/,有,月・火・木・金 11:00-13:00 15:00-19:00水・土 11:00-13:00,有
