0,1,2,3,4,5,6,7
やはたウィメンズクリニック,890-0056,鹿児島県鹿児島市下荒田3-30-7,099-254-3661,,有,"平日9:00-13:00,15:00-19:00土曜9:00-13:00 ※火曜午後は休診",有
ゆみレディースクリニック,892-0827,鹿児島県鹿児島市中町4-6ワンダフルビル2F,099-222-8777,http://www.yumi-ladies.com/,有,月火水金土9:00-15:00(受付14:30まで)木日祝休み,有
中村レディースクリニック,892-0818,鹿児島県鹿児島市上本町9-14,099-222-5510,http://www.synapse.ne.jp/keima/,有,"月火金9:00-12:30,14:00-18:00水土9:00-13:00木9:00-13:00,16:00-20:00",有
たけのはし大山医院,890-0056,鹿児島県鹿児島市下荒田1-20-3,099-253-6900,https://www.facebook.com/takenohashi/,有,平日9:00-18:00土曜9:00-13:00,有
総合病院 鹿児島生協病院,891-0141,鹿児島県鹿児島市谷山中央5丁目20-10,099-267-1455,www.kaseikyohp-jp/,有,"火8:30-12:00,13:45-16:30水8:30-12:00金8:30-12:00,13:45-16:30",有
医療法人おおにし産婦人科,892-0875,鹿児島県鹿児島市川上町2805-1,099-246-3210,,有,"月火水金9:00-12:30,14:30-18:00木9:00-12:30,16:00-19:30土14:30-17:00 ※水曜午後・日・祝休診",有
産科・婦人科 久米クリニック,896-0001,鹿児島県いちき串木野市曙町25,0996-32-7663,kouta@po.synapse.ne.jp,有,"月・火・木・金9:00~18:00,水9:00~13:00,土9:00~17:00",有
くすもと産婦人科,899-2504,鹿児島県日置市伊集院町郡1193-1,099-273-6666,kusumoto4103.jp,有,月・火・水・金9:00~18:00木・土9:00~12:00,有
フィオーレ第一病院,899-5215,鹿児島県姶良市加治木町本町307-1,0995-63-2158,https://daiichi.sekisaikai.jp/,有,9:00~24:00,有
あいらの森ホスピタル,899-6202,鹿児島県姶良郡北方1854,0995-74-2503,,有,木曜日9:30~12:30金曜日9:30~12:30,無
前田産婦人科クリニック,899-4332,鹿児島県霧島市国分中央1-3-23,0995-46-6800,maeda-sanfujinka-clinic.com,有,月・火・水・金9:00~18:00木・土9:00~13:00,有
原口産婦人科,899-4332,鹿児島県霧島市国分中央3-17-13,0995-45-0052,,有,休止期間:令和元年11月1日~令和2年10月31日廃止年月日:令和2年11月1日,有
みつお産婦人科,899-5117,鹿児島県霧島市隼人町見次1296-3,0995-44-9339,http://mitsuo.or.jp,有,常時可,有
なかむら産婦人科,899-2513,鹿児島県伊佐市大口上町46-12,0995-24-2238,http://www.nakamura-iadies-clinic.com,有,"平日9:00~12:30,14:30~17:30木・土9:00~12:30日・祝8:30~9:00",有
竹内レディースクリニック,899-5421,鹿児島県姶良市東餅田502-2,0995-65-2296,info@takeuchi-ladies.jp,有,常時,有
独立行政法人国立病院機構指宿医療センター,891-0498,鹿児島県指宿市十二町4145,0993-22-2231,https://ibusuki.hosp.go.jp/,有,24時間対応可,有
有馬産婦人科,897-0006,鹿児島県南さつま市加世田本町18-3,0993-53-2777,http://arima-lc.sakura.ne.jp/,有,平日 9:00~17:00土曜 9:00~12:00水曜 休診,有
北薗産婦人科クリニック,891-0401,鹿児島県指宿市大牟礼4丁目16-28,0993-24-3177,http://kitazono-hp.jp/,有,平日 9:00~18:00土曜 9:00~13:00,有
森産婦人科,898-0015,鹿児島県枕崎市西本町181,0993-72-2134,http://mori-hospital.com/,有,24時間対応可,有
済生会川内病院,895-0074,鹿児島県薩摩川内市原田町2-46,0996-23-5221,http://www.saiseikai-sendai.jp/,有,平日 8:30-17:00土曜 8:30-12:30,有
田島産婦人科,895-0012,鹿児島県薩摩川内市平佐町1957-7,0996-22-0311,,有,24時間対応可能,有
有村産婦人科・内科,899-1616,鹿児島県阿久根市栄町127-3,0996-73-4180,,有,警察からの依頼のみ,有
河村医院 (産婦人科),895-0051,鹿児島県薩摩川内市東開聞町14-3,0996-23-3569,,有,平日 9:00-17:30土曜 9:00-15:00,有
境田医院 (産婦人科),899-0121,鹿児島県出水市米ノ津町35-20,0996-67-2600,,有,月火水金 8:30-17:30木土 8:30-12:00,有
広瀬産婦人科医院,899-0202,鹿児島県出水市昭和町15-20,0996-62-1559,,有,平日 8:30-17:30土曜 8:30-12:30,有
医療法人義貫会 中島病院,899-8602,鹿児島県曽於市栄町1-6-6,0986-76-1065,http://www.nakashima-h.or.jp,有,平日 9:00~17:30土曜 9:00~15:00,有
医療法人碧仁会 井ノ上病院,893-0012,鹿児島県鹿屋市王子町3880-1,0994-42-5275,,有,8:00~17:00,有
寿レディースクリニック,893-0014,鹿児島県鹿屋市寿7丁目1-35,0994-43-3224,,有,月~土 8:30~12:00(木曜休診),有
医療法人 桑波田産婦人科,893-0004,鹿児島県鹿屋市朝日町7-17,0994-41-0303,https://www.kuwahata-ob-gy.com/,有,月火水金 9:00~12:00 14:00~17:30木土 9:00~12:00,有
黎明脳神経外科医院,893-1605,鹿児島県鹿屋市串良町上小原3500-1,0994-63-7878,,有,月火水金 9:00~17:00土 9:00~12:00,有
