0,1,2,3,4,5,6,7
東京女子医科大学附属八千代医療センター,276-8524,千葉県八千代市大和田新田477-96,047-450-6000,http://www.twmu.ac.jp/TYMC/index.html,有,救急診療に準ずる,無
医療法人 巻石堂病院,277-0005,千葉県柏市柏3丁目10番28号,04-7166-1131,http://www.hospital.jp/kensekido/access.html,有,平日9:00-15:30  土9:00-15:30,有
東京ベイ・浦安市川医療センター,279-0001,千葉県浦安市当代島3-4-32,047-351-3101,https://tokyobay-mc.jp,有,常時,有
医療法人社団志仁会 薬丸病院,292-0831,千葉県木更津市富士見2-7-1,0438-25-0381,http://www.yakumaru.jp,有,365日24時間,有
医療法人鉄蕉会 亀田総合病院,296-8602,千葉県鴨川市東町929,04-7092-2211,www.kameda.com,有,24時間,有
独立行政法人国立病院機構 千葉医療センター,260-8606,千葉県千葉市中央区椿森4-1-2,043-251-5311,https://chiba.hosp.go.jp/,有,平日8:30-17:15  (平日時間外、土日・祝日は要相談),有
医療法人弘仁会 板倉病院,273-0005,千葉県船橋市本町2-10-1,047-431-2662,https://www.itakura.or.jp,有,平日(月・火・木・金)10:30-17:00,有
医療法人社団翠明会 山王病院,263-0002,千葉県千葉市稲毛区山王町166-2,043-421-2221,http://www.sannou.or.jp/,有,終日,有
最成病院,262-8506,千葉県千葉市花見川区柏井町800-1,043-258-1211,https://www.saisei.or.jp,有,月・木・金・土  9:30-12:00,有
圭春会 小張総合病院,278-8501,千葉県野田市横内29-1,04-7124-6666,http://www.kobari.or.jp/,有,午前8:15-11:00  (午後は原則予約診療のみ、緊急の場合は要相談)休診日 月~土曜日の午後、日曜日、祝日,有
川﨑レディースクリニック,270-0114,千葉県流山市東初石4-135-38,04-7155-3451,kawasaki-ladys.com,有,平日9:00-18:00  土9:00-12:00  (木・日・祝祭日は休診),有
宗ウィメンズクリニック,277-0005,千葉県柏市柏3-5-16,04-7164-6105,so-womens-cl.com,有,月・火・木・金9:00-11:30   14:00-16:30  水・土9:00-11:30,有
おおしおウィメンズクリニック,279-0002,千葉県浦安市北栄1-5-23,047-354-5551,http://www.oshio-w-c.net/,有,24時間365日(祝日はのぞく),有
検見川ウィメンズクリニック,262-0023,千葉県千葉市花見川区検見川町5-2082-8,043-273-2233,http://kemigawa-c.com,有,月・火・水・金8:45-12:30   14:00-18:00   木・土8:45-12:30,有
宗田マタニティクリニック,290-0024,千葉県市原市根田320-7,0436-24-4103,http://www.muneta.org,有,平日・土日 24時間,有
みねた婦人科クリニック,267-0066,千葉県千葉市緑区あすみが丘1-19-2 大森ビル3F,043-309-7113,,有,月・木・土曜日 9:00-12:00 15:00-17:00,有
レディースクリニックK,271-0077,千葉県松戸市根本453-3,047-703-7811,lck.jp,有,平日9:45-17:40(初診)   土曜・第1日曜 9:45-13:40(初診),有
医療法人鉄蕉会 亀田クリニック,296-0041,千葉県鴨川市東町1344,04-7099-2211,http://www.kameda.com,有,月~土8:00-10:30 (上記時間以外、及び日曜・祝日は亀田総合病院救急外来で受付),有
医療法人社団 佐野産婦人科医院,,千葉県浦安市当代島1丁目3番22号,047-352-5705,sanolc.com,有,月・火・水・金 9:00-12:00 15:00-17:00木・土 9:00-12:00,有
医療法人社団 おおたかの森ウィメンズケアクリニック,270-0139,千葉県流山市おおたかの森南二丁目15番地の1,04-7178-8877,http://owcc.jp/,有,平日 8:30-12:00 14:00-17:00土曜 8:45-15:30,有
医療法人社団成和会山口病院,273-0031,千葉県船橋市西船5-24-2,047-335-1072,https://www.ywh.or.jp/index,有,祝日除く、月曜-土曜日の8:30-11:30、13:30-15:00,有
春成祥子レディースクリニック,285-0817,千葉県佐倉市大崎台1-9-2,043-483-0303,http://www.harunari.com/index.html,有,火・水・金9:00-12:00   15:30-17:30   月・土9:00-12:00,有
真希レディースクリニック,275-0016,千葉県習志野市津田沼1-2-8,047-403-1177,http://www.maki-ladiesclinic.com,有,月・火・金9:30-12:30   14:00-18:30  水・木・第1日曜  9:30-12:30 土9:30-12:30   14:00-16:30,有
医療法人社団良友会 ひきたクリニック,289-1106,千葉県八街市榎戸656-4,043-444-7300,http://www.hikita-clinic.co.jp/,有,平日9:00-12:00  15:00-17:30  木・土9:00-12:00,有
藤縄産婦人科医院,276-0045,千葉県八千代市大和田291,047-482-2407,なし,有,月・火・木・金9:00-12:00   14:00-16:00 水・土9:00-12:00,有
松岸レディスクリニック,286-0048,千葉県成田市公津の杜3-43-1,0476-27-0303,0,有,平日9:00-12:00 15:00-17:00  土9:00-12:00,有
北島産婦人科医院,273-0003,千葉県船橋市宮本2-2-2,047-424-6266,0,有,平日9:00-18:30   土曜9:00-12:00,有
メープル木更津クリニック,292-0831,千葉県木更津市富士見2-3-2,0438-40-5240,0,有,日・土9:00-11:30  14:00-16:00   月・木14:00-18:30,有
医療法人社団 そうクリニック,284-0001,千葉県四街道市大日741-3,043-424-1103,www.sou-clinic.com,有,月・水・金9:00-11:30  14:00-16:30   火・土・日9:00-11:30,有
医療法人社団育慈会 岩佐産婦人科医院,283-0041,千葉県東金市廣瀬173番地,0475-58-6000,0,有,9:00-12:00  14:00-17:00  休診:日・祝・木,有
木村医院,287-0002,千葉県香取市北2-4-4,0478-52-2032,0,有,平日8:30-11:30   14:00-17:30   土8:30-11:30  14:00-17:30,有
大川レディースクリニック,271-0051,千葉県松戸市馬橋1902,047-341-3011,https://www.okawa-hospital.jp,有,平日8:30-12:00  14:30-17:00   土8:30-12:00,有
医療法人社団 わたなべ医院東松戸,270-2225,千葉県松戸市東松戸2-26-1,047-711-8366,https://www.watanabeiinhigashimatudo.com/,有,月・木9:00-11:30   15:00-17:30   火15:00-17:30   土9:00-12:00  15:00-17:00,有
本八幡レディースクリニック,272-0021,千葉県市川市八幡3-3-3 ターミナルシティ本八幡アイビスB1F,047-322-7755,http://www.motoyawata-lc.com/,有,平日9:30-19:00  土9:30-13:00   日・祝は休み,有
稲毛とらのこ産婦人科,263-0043,千葉県千葉市稲毛区小仲台2-3-15,043-285-1110,toranoco.net,有,外来の時間帯,有
さち子レディースクリニック,279-0002,千葉県浦安市北原3-34-16,047-351-0303,0,有,平日(月・火・木・金)9:00-12:30  15:00-18:00  土9:00-12:3014:00-17:00  (基本的には予約制),有
医療法人社団厚友会 露仙堂クリニック,276-0020,千葉県八千代市勝田台北1-10-9 CREA勝田台2F,047-486-8643,http://www5a.biglobe.ne.jp/~rosendo/,有,月・金9:30-12:00  15:30-18:00  火・木・土9:30-12:00,有
医療法人社団愛弘会 みらいウィメンズクリニック,270-1335,千葉県印西市原4-2-2,0476-40-1200,http://miraiwcl.com,有,平日9:00-13:00   15:00-18:00   土9:00-13:00   14:00-17:00,有
中川産婦人科,263-0031,千葉県千葉市稲毛区稲毛東3-8-20,043-243-9249,www.lc-nakagawa.or.jp,有,平日9:00-18:00   土9:00-18:00,有
遠藤レディースクリニック,270-1166,千葉県我孫子市我孫子1-13-6 2F,04-7199-8702,endoclinic.mamacaremail.info,有,平日9:00-12:30  15:00-18:30   土9:00-13:00,有
宇田川婦人科,262-0025,千葉県千葉市花見川区花園1-19-7,043-271-2604,udagawa-fujinka.com,有,平日9:00-11:30  14:30-16:30  土9:00-11:30  (水・日・祝祭日は不可),有
医療法人社団 宏成医院,272-0035,千葉県市川市新田4-2-6,047-377-2326,0,有,月・火・水・金・土9:00-12:00   15:00-18:30   日9:00-12:00,有
なりやまクリニック,273-0866,千葉県船橋市夏見台1-18-7,047-406-6266,http://www.nariyama-clinic.jp,有,平日 月・水・金9:00-12:00  14:00-17:30   火・土9:00-12:00,有
増田産婦人科,289-2144,千葉県匝瑳市八日市場イ2837,0479-73-1100,www.masuda-sanfujinka.jp,有,24時間対応可、祝・休日対応可,有
流山東部診療所,270-0145,千葉県流山市名都借909-1,04-7147-7878,0,有,水・土9:00-16:30,有
伊予クリニック,264-0006,千葉県千葉市若葉区小倉台6-9-1,043-231-0527,http://www.myclinic.ne.jp/iyoclinic/pc,有,9:00-11:30  15:00-18:30   火曜午後、土曜午後、日祝日は休診,有
本田産婦人科クリニック,273-0105,千葉県鎌ヶ谷市鎌ヶ谷1-5-79,047-446-0733,0,有,月・火・水・金9:00-12:00(受付11:30迄)  14:00-18:00(受付17:30迄)   木・土9:00-12:00(受付11:30迄)   日・祝休診,有
医療法人社団聖順会 ジェノ・ヴェスタクリニック八田,270-2267,千葉県松戸市牧の原2番地92,047-385-3281,http://juno-vesta-clinic-hatta.net/,有,月・土9:00-14:00   火・木・金9:00-13:00   15:00-18:00(第2土曜、日曜、祝日を除く),有
四季ウィメンズクリニック,277-0862,千葉県柏市篠籠田1124-1,04-7147-1222,0,有,月・木・金・土9:00-17:00   火9:00-12:30,有
医療法人社団 もりかわ医院,299-4616,千葉県いすみ市岬町長者177,0470-87-3347,https://morikawa-clinic.jp/wp/,有,月・火・金・土8:30-17:00   水・木8:30-12:00,有
医療法人社団ともみ会 高橋レディースクリニック,285-0858,千葉県佐倉市ユーカリが丘4-1-1 イーストタワー2F,043-463-2129,www.takahashi-lady.com,有,平日9:00-17:00  土9:00-12:00   日・祝日・水曜は休診,有
都賀レディースクリニック,264-0026,千葉県千葉市若葉区西都賀1-7-6,043-255-2771,0,有,月・水・金9:00-11:45  14:30-17:15   火・土・日9:00-11:45,有
小野寺産婦人科,260-0044,千葉県千葉市中央区松濤2-12-10,043-251-7520,0,有,月・火・水・金・土9:30-11:30  14:30-16:30    木9:30-11:30,有
Kレディースクリニック,273-0864,千葉県船橋市北本長ー3-1 Kメディカルモール204,047-426-3133,www.k-ladies-clinic.com/,有,月・火・木・金・土9:00-12:00   月・木・土15:00-18:00,有
稲毛バースクリニック,263-0043,千葉県千葉市稲毛区小仲台6-4-15,043-287-1355,0,有,月~土9:00-12:00  月・水・金15:00-17:30   祝日診療有(要TEL確認),有
Wクリニックフォーマザーズ幕張,262-0033,千葉県千葉市花見川区幕張本郷2-37-17,043-298-1100,http://www.myclinic.ne.jp/,有,月・木・金9:00-18:00   火・土9:00-12:00,有
