0,1,2,3,4,5,6,7
はなだ婦人クリニック,520-3031,滋賀県栗東市綣3-10-22,077-551-2175,http://hanada-f-clinic.com/,有,"・平日(除木曜):9:30-12:30,17:30~19:30・土曜:9:30~12:30",有 レボノルゲストレル錠1.5mg「F」プラノバール
医療法人社団渡辺産婦人科,520-3027,滋賀県栗東市野尻435,077-551-1331,http://www.wananabe-cl.or.jp,有,・平日:9:15~13:00・月・水・金:17:00~19:30・土曜:9:15~13:00,無(処方箋)
市立野洲病院,520-2331,滋賀県野洲市小篠原1094,077-587-1332,https://www.yasu-hp.jp,有,平日 9:00-11:30,有 レボノルゲストレル錠F(1錠のみ)プラノバール
坂井産婦人科,524-0044,滋賀県守山市古高町383,077-581-0565,https://sakai-clinic.com/,有,・平日:9:00~12:00・月・水・金:17:30~19:30・土曜:9:00~12:00,有 レボノルゲストレル錠1.5mg「F」プラノバール
公立甲賀病院,528-0014,滋賀県甲賀市水口町松尾1256番地,0748-62-0234,https://www.kohka-hp.or.jp/,有,・平日 8:45~12:00・土日祝 9:00~17:00(救急外来にて対応),有 ノルレボ錠1.5mg(2人分のみ)
医療法人みのり会濱田クリニック,528-0005,滋賀県甲賀市水口町水口5992-1,0748-65-3737,http://shiga-hamada-clinic.jp,有,・月・水・金:9:00~20:00・火・木:9:00~13:00・土曜:9:00~13:00,有 ノルレボ錠1.5mgプラノバール ヤッペ法)
医療法人親愛レディースクリニック,528-0041,滋賀県甲賀市水口町虫生野1098-1,0748-63-3321,http://www.shinai-lc.jp/,有,・月~土 9:00~12:00・月・火・水・金 16:30~19:30,有 レボノルゲストレル錠1.5mg「F」プラノバール
医療法人真心会野村産婦人科,520-3233,滋賀県湖南市柑子袋611,0748-72-6633,http://www.nomura-magokoro-med.or.jp/,有,・平日:9:00~19:00・土曜:9:00~12:30,有 レボノルゲストレル錠1.5mg「F」
太田産婦人科医院,523-0898,滋賀県近江八幡市鷹飼町南3丁目3-5,0748-38-0341,http://www.ohta-lc.com/,有,"・月・水・金:9:00~11:30,16:30~18:30・火・木・土:9:00~11:30",有 プラノバール等のヤッペ法
独立行政法人国立病院東近江総合医療センター,527-8505,滋賀県東近江市五智町255,0748-22-3030,https://higashiomi.hosp.go.jp/,有,・平日 8:30~16:30・夜間・土・日・祝日:当直医にて対応,有 ノルレボ錠1.5mg 1錠(1日1名分)
笠原レディースクリニック,527-0091,滋賀県東近江市小脇町2401番地6,0748-22-2101,http://www.kasahara-ladies.com,有,・月火水金土 8:30~12:30・月水土 17:00~18:30,無 プラノバール ヤッペ法
医療法人社団山崎クリニック,521-1225,滋賀県東近江市山路町2907,0748-42-1135,無,有,・月~土曜:9:00~12:00・月・火・水・金:15:30~18:00,有 ノルレボ錠1.5mg
医療法人社団常伯会寺井産婦人科院,521-1222,滋賀県東近江市佐野町670,0748-42-0036,,有,・月・火・水・金・土:8:00~12:00・月・金:16:30~19:00,有
医療法人青葉会神野レディースクリニック アリス,522-0057,滋賀県彦根市八坂町2888-1,0749-29-9025,http://www.jinno-lc.com,有,・月~土:9:00~12:00・月・火・木・金:16:00~19:00,有 レボノルゲストレル錠1.5mg「F」
医療法人青葉会神野レディスクリニック ソフィア,522-0223,滋賀県彦根市川瀬馬場町1082-1,0749-25-5566,http://www.jinno-lc.com,有,"・月・金:9:00~12:00, 16:00~19:00・火・水・土:9:00~12:00",有 レボノルゲストレル錠1.5mg「F」プラノバール ヤッペ法
医療法人成宮クリニック,529-1313,滋賀県愛知郡愛荘町市917-7,0749-42-2620,https://www.narumiya-clinic.or.jp/,有,・平日:8:45~19:00・土曜:8:45~12:30,有 レボノルゲストレル錠1.5mg「F」プラノバール ヤッペ法)
はやし婦人クリニック,522-0044,滋賀県彦根市竹ヶ鼻658,0749-26-0528,https://www.hayashi-womens-clinic.com,有,"・月・火・木・金:9:00~12:00,16:00~19:00・水・土:9:00~12:00",有
医療法人青葉会神野レディスクリニック,522-0063,滋賀県彦根市中央町3-73,0749-22-6216,http://www.jinno-lc.com,有,"・平日:9:00~12:00, 15:00~19:00・土曜:9:00~12:00",有 レボノルゲストレル錠F」プラノバール
市立長浜病院,526-8580,滋賀県長浜市大戌亥町313番地,0749-68-2300,http://www.nagahama-hp.jp,有,・平日:9:00~17:00・土・日・祝日 9:00~17:00,有 レボノルゲストレル錠1.5mg「F」
