0,1,2,3,4,5,6,7
埼玉医療生活協同組合羽生総合病院,348-8505,羽生市下岩瀬446番地,048-562-3000,http://www.fureaihosp.or.jp/hanyuhp/,有,24時間緊急対応可能,有
医療法人基信会池畑クリニック,361-0072,行田市宮本16-1,048-556-2295,無,有,月、火、水、金9:00-12:30、16:30-18:30木、土9:00-12:30,有
スピカレディースクリニック,347-0017,加須市南篠崎2252,0480-65-7750,http://www.spica-lc.com/,有,月~土9:00-17:00,有
中村レディスクリニック,348-0046,羽生市中岩瀬612,048-562-3505,http://www.nakamuraladies.com/,有,月、火、木、金9:00-12:00、15:00-17:30水、土9:00-12:00,有
医療法人双鳳会山王クリニック,349-0214,白岡市寺塚123-1,0480-93-0311,http://www.sannoh.or.jp,有,月~日9:00-12:00(祝日以外毎日)火金土14:00-17:00,有
医療法人愛生会内科・婦人科クリニック,346-0003,久喜市久喜中央4丁目3番1号,0480-21-0721,aiseikai-cl.com,有,9:00-12:00、15:00-16:30(PMは予約制)水曜PM、日、祝は休診,有
女性クリニック蓮田,349-0111,蓮田市東5-2-13 NKBビル4階,048-765-3377,https://www.jyosei-clinic.com,有,平日9:30-12:30、14:30-19:00土日9:00-12:30、14:00-16:30,有
成田レディスクリニック,349-0114,蓮田市馬込2172-1,048-769-5511,http://www.naritalc.jp,有,平日9:00-11:45、14:00-16:30土曜9:00-11:45、13:30-14:30,有
玉井産婦人科医院,345-0025,杉戸町清地1-2-30,0480-33-2464,,有,月火木金土9:00-12:00、14:00-17:30水9:00-12:00,有
医療法人長岡産婦人科医院,345-0036,杉戸町杉戸2-3-10,0480-33-3325,https://www.nagaoka-clinic.com,有,月火水金土9:00~12:00/14:00~17:30第1・3日曜9:00~12:00第4土曜休診,有
医療法人熊谷総合病院,360-8567,熊谷市中西4-5-1,048-521-0065,http://www.kumasou.or.jp/,有,婦人科待機医登録日は24時間,有
藤間病院,360-0031,熊谷市末広2-137,048-522-0600,http://www.ksky.ne.jp/~tomaadmi/,有,原則24時間対応(婦人科医不在時を除く),有
深谷赤十字病院,366-0052,深谷市上柴町西5-8-1,048-571-1511,http://www.fukaya.jrc.or.jp/,有,平日、休日ともに24時間対応,有
医療法人良仁会桜ケ丘病院,366-0033,深谷市国済寺408-5,048-571-1171,http://www.sakuragaoka-hospital.jp/,有,平日9:00-17:30、土曜9:00-11:30,無
医療法人信猶会菊地病院,366-0801,深谷市上野台371,048-571-0660,http://www.kikuchi-hosp.or.jp/,有,平日9時~12時、16時~18時土曜9時~12時,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
葵ウィメンズクリニック,362-0045,上尾市壱丁目535-1,048-781-1188,,有,平日:9:00~18:00土曜日:9:00~12:30,有
霞澤産婦人科医院,355-0017,東松山市松葉町1-9-8,0493-22-0210,www.kasumizawa-sanfujinka.com,有,平日・土曜9:00-17:00水曜9:00-12:00,有
エンゼルクリニック,355-0815,埼玉県比企郡滑川町月の輪1-7,0493-61-0123,https://www.nakamurasanfujinka.jp/annex.html,有,平日(月):9:30-12:00、14:00-16:00平日(火):9:00-12:00土曜:9:00-12:00、14:00-16:00,有
市川クリニック,355-0813,滑川町月の輪5-4-6,0493-61-0880,,有,平日9:00-13:00、15:00‐18:00土曜9:00-13:00,有
渡辺産婦人科,355-0221,嵐山町菅谷249-98,0493-62-5885,,有,月曜・水曜・金曜9:00-12:00 15:00-18:00火曜9:00-12:00 16:00-18:00土曜9:00-12:00 15:00-17:00,有
中村産婦人科,355-0328,埼玉県比企郡小川町大字大塚1176-1,0493-72-0373,https://www.nakamurasanfujinka.jp/,有,平日(月、火、木、金):8:30-12:00、14:30-18:00平日(水):8:30-12:00、16:00-18:00土曜:8:30-12:00、14:00-17:00,有
みやざきクリニック,355-0328,小川町大塚285,0493-72-2233,http://www.mhp.or.jp,有,月曜、火曜、水曜、金曜9:00-12:00 16:00-18:00土曜9:00-12:00 16:00-18:00,有
医療法人社団マウナケア会清水病院,350-0225,坂戸市日の出町1-8,049-281-0158,http://www.shimizu-hospital.com,有,月・木・金曜9:00~11:30、14:00~16:30、火曜9:00~11:00、15:00~17:30、土曜9:00~11:00 (日曜・祝日:休診),有
埼玉医科大学病院,350-0495,入間郡毛呂山町大字毛呂本郷38番地,049-276-1297(産科・婦人科外来),http://www.saitama-med.ac.jp/hospital/,有,平日・土曜8:30~11:00(日曜・祝日を除く),有
Ai clinic,350-0234,坂戸市緑町4-1,049-277-5225,https://www.aiclinic2017.com/,有,火・木・土曜9:00~12:00、15:00~18:00水・金曜9:00~12:00,有
小川産婦人科小児科,350-0233,坂戸市南町24-15,049-281-2637,http://www.ogawa-sanfujinka.or.jp/,有,平日9:00~17:30土曜9:00~16:00,有
東郷医院,350-0214,坂戸市千代田2-8-5,049-281-0211,無,有,平日9:00~18:00土曜9:00~17:00,有
医療法人産春会 吉松医院,350-0225,坂戸市日の出町1-16,049-281-0532,無,有,平日9:00~12:00、15:00~18:00、土曜9:00~12:00,有
ヒロレディースクリニック,350-2206,鶴ヶ島市藤金845-4 3階,049-272-0164,http://hiro-lc.com,有,月・火・水・金・土9:30~12:30、15:30~18:30,有
独立行政法人国立病院機構西埼玉中央病院,359-1151,所沢市若狭2-1671,04-2948-1111,https://nishisaitamachuo.hosp.go.jp/byouin_,houkai.html有,終日対応可能,有
医療法人慈桜会瀬戸病院,359-1128,所沢市金山町8-6,04-2922-0221,https://www.seto-hospital.or.jp/,有,月曜~土曜9:00-12:00、14:00-17:00※水曜午後は休診 ※完全予約制,有
豊岡第一病院,358-0007,入間市黒須1369-3,04-2964-6311,http://toyooka1.co.jp/,有,対応不可,無
埼玉医科大学国際医療センター,350-1298,日高市大字山根1397-1,042-984-4111,http://www.international.saitama-med.ac.jp,有,対応不可,無
医療法人光和会荻野医院,359-1161,所沢市狭山ヶ丘1-2993-5,04-2948-1181,http://www.ogino-hp.or.jp,有,平日9:00-11:30、14:00-16:30土曜9:00-11:00,有
前田クリニック,359-1111,所沢市緑町3-14-5,04-2920-4920,http://www.maedaobgy.com/,有,月・水・木・金9:00-12:00、14:00-17:00火14:00-17:00土9:00-12:00,有
松田母子クリニック,359-0022,所沢市本郷西上1080-5,04-2968-6800,https://www.matsuda-pc.jp/,有,平日及び土曜日9:00~17:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
新都心むさしのクリニック,330-0835,埼玉県さいたま市大宮区北袋町2-389-1,048-783-3183,http://www.s-m-clinic.jp,有,9:00~12:30 14:30~17:30(飛び込み不可。必ずtelにて予約を),有
マキウイメンズクリニック,338-0001,埼玉県さいたま市中央区上落合9-9-8サンフロントビル2階,048-749-1281,http://www.maki-w-clinic.jp,有,平日9:00~12:00 14:00~17:00土9:00~13:00 金日祝日は休み,有
医療法人島田医院,338-0003,埼玉県さいたま市中央区本町東1-13-23,048-852-4452,,有,月~土8:30~11:00 月水金14:00~18:00,有
医療法人社団慶育会セントウィメンズクリニック,330-0055,埼玉県さいたま市浦和区東高砂町9-1SUMIDAONEビル4階,048-871-1771,http://www.saintwomen.com,有,平日9:30~13:30 15:00~19:00木土9:30~13:30,有
医療法人博仁会共済病院,336-0931,埼玉県さいたま市緑区原山3-15-31,048-882-2867,http://www.kyosai-hosp.or.jp/,有,平日9:00-17:00のみ,有
埼玉協同病院,333-0831,川口市木曽呂1317,048-296-4771,http://kyoudou-hp.com/,有,月~金 8:30-17:00土 8:30-13:00(第2土曜休診),有
川口誠和病院,334-0074,川口市江戸3-35-46,048-285-0661,,有,月~金 9:00-17:00土 9:00-15:00,有
武南病院附属クリニック,334-0063,川口市東本郷1432,048-282-8222,http://www.bunan.jp,有,月火木金 9:00-17:00水土 9:00-13:00,有
厚川医院,333-0811,川口市戸塚2-4-10,048-295-2800,https://asukawa-clinic.wixsite.com/atsuka,a-clinic-neo有,月火水金 9:00-16:30木土 9:00-11:30,有
ソフィア祐子レディースクリニック,332-0021,川口市西川口1-26-4上新建業ビル3階,048-253-7877,https://www.ivfysatole.jp/,有,火水木 9:00-12:00、16:00-18:30土日 9:00-13:00,有
伊神産婦人科クリニック,332-0017,川口市栄町1-12-21-201,048-258-0201,,有,月~金 9:00-12:00、15:00-18:00土 9:00-12:00,有
高橋レディースクリニック,332-0001,川口市朝日3-6-22,048-226-2871,http://www.takahashi-lc.jp/,有,火水金 9:00-18:00土日 9:00-17:00,有
さとうレディースクリニック,332-0031,川口市青木1-5-25,048-252-1103,https://www.satoclinic.jp/,有,月火水金 8:45-11:00、14:45-17:00木土 8:45-11:00,有
さいぐさクリニック,334-0055,川口市安行小山487-5,048-290-7171,http://saigusa-smg.jp,有,月木金 9:00-17:30火 9:00-11:00,無
前川レディースクリニック,333-0846,川口市南前川2-4-1,048-265-5290,http://www.shibukawa.org,有,月火木金土 9:00-12:00、14:00-18:00水日 9:00-13:00,有
医療法人愛和会 愛和病院,350-0001,埼玉県川越市古谷上983-1,049-235-8811,http//www.aiwahospital.or.jp,有,24時間 365日,有
愛和レディスクリニック,350-0043,埼玉県川越市新富町2-22,049-222-8801,,有,平日10:00-13:00、15:00-18:30  土曜10:00-13:00,有
石井クリニック,350-1151,埼玉県川越市今福467-3,049-244-6205,,有,月曜、木曜9:00-12:00、14:30-17:00火曜、金曜9:00-12:00、14:30-17:00、17:30-19:00土曜9:00-12:00,有
レディースクリニック小川医院,350-0816,埼玉県川越市上戸296-2,049-233-0310,,有,月曜~水曜9:00-12:00、15:00-18:00  土曜9:00-12:00,有
医療法人和心会ハッピーバース・ライフクリニック,350-1101,埼玉県川越市的場2-7-7,049-233-8821,www.sms.or.jp/happy/,有,月曜、水曜、土曜8:30-11:30、14:00-16:00(土曜は15時まで)火曜、金曜8:30-11:00木曜、日曜、祭日休診,有
越谷市立病院,343-8577,埼玉県越谷市東越谷10-32,048-965-2221,http://www.mhp.koshigaya.saitama.jp/,有,24時間,有
産婦人科菅原病院,343-0813,埼玉県越谷市越ヶ谷1-15-2,048-964-3321,https://www.sugawara-hp.jp/,有,平日:9:00-12:00/14:00-17:30土曜日:9:00-12:00/14:00-15:00,有
佐藤産婦人科,343-0857,埼玉県越谷市新越谷1-34-4,048-985-0310,https://www.sato-maternity.jp/,有,診療時間内平日8:45-15:30受付土曜9:00-11:30受付,有
