0,1,2,3,4,5,6,7
高田産婦人科医院,328-0053,栃木県栃木市片柳町1-17-3,0282-24-3211,,有,平日9:00-12:00、15:00-18:00木 午後 、金 休診,有
おおひらレディスクリニック,329-4406,栃木県栃木市大平町下皆川753,0282-43-8211,https://ohiraladys.com/,有,月水木土、9:00~17:00火金9:00-13:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊への対応可能時間帯,常時の緊急避妊薬の在庫の有無
丸山レディースクリニック,327-0831,栃木県佐野市浅沼町804-3,0283-22-0022,,有,月火水金、9:00-12:30 16:00-18:30木土9:00-12:30 日、祝祭日休み,有
岡医院,327-0845,栃木県佐野市久保町110-1,0283-23-9118,www.okasanfujinka.or.jp,有,平日9:00-11:30、14:00-17:30木9:00-11:30土9:00-11:30 14:00-16:30,有
城山公園すずきクリニック,327-0845,栃木県佐野市久保町263,0283-22-0195,suzuki-obgy.com,有,平日8:30-12:30、15:00-18:00木土曜8:30-12:30,有
小林産婦人科医院,322-0045,栃木県鹿沼市上殿町817-5,0289-65-7788,kobayashi-sanfujinka-kanuma.com,有,月~土午前9:00-12:00月水金のみ午後15:00-18:00,有
大谷クリニック,322-0051,栃木県鹿沼市久保町1618,0289-62-2549,www.oya-d.jp/pc/,有,月水木金9:00-12:30、 15:00-18:00土9:00-12:30,有
大野医院,322-0066,栃木県鹿沼市上田町1915-4,0289-65-3661,oono-lc.net,有,平日9:00-17:00土9:00-12:00,有
亀森レディースクリニック,321-2345,栃木県日光市木和田島3046-3,0288-32-2203,www.kamemori.jp,有,月水木金9:00-12:00、 15:00-18:00土9:00-12:00,有
かわなご女性クリニック,323-0022,栃木県小山市駅東通り2-6-10,0285-25-2101,www.kawanagoclinic.jp,有,平日9:30-12:30、15:00-18:30土9:30-12:30、15:00-17:00,有
やまなかレディースクリニック,323-0028,栃木県小山市若木町2-11-20,0285-37-8020,www.yamanaka-lc.com,有,月~土9:00-12:00、 15:00-17:30水9:00-12:00 午後休診,有
樹レディスクリニック,323-0034,栃木県小山市神鳥谷5-18-15,0285-20-5505,itsuki-lc.jp,有,午前9:00-12:30、午後15:00-18:00水、土は午前のみ日祝は休診,有
芳賀赤十字病院,321-4308,栃木県真岡市中郷271,0285-82-2195,www.haga.jrc.or.jp,有,平日8:30-16:50土(第1.3)8:30-12:00,有
岡田・小松崎クリニック,321-4333,栃木県真岡市大谷本町7-17,0285-84-1941,,有,月火水金9:00-12:00、14:00-18:00木9:00-12:00 土9:00-12:00 14:00-16:00,有
西真岡アクセプト・インターナショナルクリニック,321-4341,栃木県真岡市高勢町3-203-1,0285-80-1000,http://nishimoka-accept.clinic/,有,平日AM9:00-12:00 PM15:00-17:00土日祝9:00-12:00,有
きうち産婦人科医院,329-2145,栃木県矢板市富田548-1,0287-43-5600,www.kmc.med-apple.co.jp,有,平日9:00-12:00、15:00-18:00土9:00-12:00、15:00-17:00,有
藤田産婦人科医院,325-0055,栃木県那須塩原市宮町5-19,0287-62-0115,,有,月火水金9:00-12:30、14:30-18:00木土9:00-12:30 日祭日は休診,有
石塚産婦人科,329-2752,栃木県那須塩原市三島2-14-9,0287-36-6231,www.ishizuka.or.jp,有,月火木金9:00-12:00、14:30-17:00水土9:00-12:00 日祭日は休診,有
国際医療福祉大学病院,329-2763,栃木県那須塩原市井口537-3,0287-37-2221,hospital.iuhw.ac.jp,有,平日8:30-17:00土8:30-17:00,有
さくら産院,329-1311,栃木県さくら市氏家2190-5,028-682-3000,www.sakura-sanin.or.jp,有,原則診療時間内対応緊急性に応じて夜間休日も対応,有
森島医院,329-1312,栃木県さくら市櫻野1308,028-682-2116,www.morishima-iin.com,有,月火水金9:00-18:00土9:00-17:00 木9:00-12:00,有
和田マタニティクリニック,329-0414,栃木県下野市小金井1-30-6,0285-40-5503,wada-maternity.jp,有,月火水金9:00-12:00、15:00-18:00木土9:00-12:00,有
木村クリニック,329-0434,栃木県下野市祇園1-7-7,0285-44-8211,www.kimuraclinic.co,有,月火木金9:00-12:00、15:00-17:30水9:00-12:00、土9:00-13:00,有
自治医科大学附属病院,329-0498,栃木県下野市薬師寺3311-1,0285-44-2111,www.jichi.ac.jp/hospital/top,有,平日8:30-17:00緊急性に応じて夜間休日も対応,有
