0,1,2,3,4,5,6,7
堀永産婦人科医院,870-0021,大分市府内町2丁目5番13号,097-532-5289,https://horinaga.net/,あり,月~木・土  9:00-12:0014:00-16:00金      9:00-12:00,あり
安武クリニック,870-0938,大分市今津留1丁目3-14,097-558-3800,http://yasutake-clinic.jp/,あり,月・火・水・金 8:30-18:00木曜日     8:30-12:30土曜日     8:30-17:00,あり
緊急避妊に係る診療が可能な産婦人科医療機関等一覧,,,,,,,
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人あおい産婦人科,874-0919,別府市石垣東8丁目2番31号,0977-25-0888,http://oita-aoiclinic.jp/,あり,※予約制月・水・金  9:00-11:3014:00-17:30火・木・土  9:00-11:30,あり
中山レディースクリニック,874-0910,別府市石垣西4丁目1-29,0977-73-8800,https://nakayama-ladiesclinic.jp,あり,月・火・木・金 9:00-13:0014:00-18:00土       9:00-14:00,あり
藤吉産婦人科,871-0027,中津市大字上宮永270番地の1,0979-24-1103,http://fujiyoshi-obgyn.com/,あり,月・火・水・金 9:00-12:0014:00-17:30土         9:00-12:0014:00-15:00日              9:00-13:00*第1第3水曜、祝日は休診,あり
医療法人宮原レディースクリニック,877-0071,日田市十二町258番地1,0973-24-3584,http://miyahara-lc.com/,あり,当院診療時間内,あり
みよしクリニック,877-0036,日田市三芳小渕町121番地,0973-24-1515,-,あり,月・火・水・金  9:00-17:00木曜       9:00-12:00土曜       9:00-15:00,あり
産科婦人科すがのウィメンズクリニック,876-0047,佐伯市鶴岡西町2丁目113番地,0973-23-3131,http://www.sugano-clinic.jp,あり,月・火・木・金  9:00-12:30,16:00-17:30あり
西田病院,876-0047,佐伯市鶴岡西町2丁目266番地,0972-22-0180,http://www.nisida-med.jp/,あり,平日 8:30-17:00(受付時間)土曜 8:30-11:30(受付時間),あり
ひなた女性クリニック,876-0836,佐伯市西谷町1-27,0972-20-3322,http://hinata.oita.jp/,あり,平日、土曜 8:30-18:00不定期の休診日あり、来院前要電話,あり
さくら産婦人科医院,875-0062,臼杵市大字野田278番地,0972-63-4103,-,あり,常に対応可能,あり
くりやまレディースクリニック,873-0001,杵築市杵築861番地12,0978-66-1177,http://kuriyama-ladiesclinic.com/,あり,月・火・水・金  9:00-12:3014:00-18:00木曜            9:00-12:30土曜            9:00-14:00,あり
医療法人愛一歩会みやうちウィメンズクリニック,873-0001,杵築市大字杵築字北浜665番地501,0978-66-4103,http://www.mw-clinic.jp/,あり,月・火・金・土  9:00-18:00木        9:00-12:00,あり
宇佐レディースクリニック,879-0454,宇佐市大字法鏡寺字川上336番地の1,0978-33-3700,-,あり,月・水・金 8:30-17:00火・土   8:30-12:00,あり
医療法人大神会佐藤レディースクリニック,879-0453,宇佐市大字上田1060番地2,0978-32-3300,http://www.satolc.jp/,あり,月~水  9:00-12:00   14:00-17:30木~土  9:00-12:00,あり
レディースクリニック松本醫院,872-0042,宇佐市貴船町1-32,0978-38-7171,-,あり,平日 9:00-17:30土曜 9:00-13:30,あり
佐藤産婦人科医院,879-7141,豊後大野市三重町秋葉1248番地,0974-22-4103,-,あり,平日 9:00-17:00  水曜のみ9:00-12:00土曜 9:00-17:00,あり
