0,1,2,3,4,5,6,7
田川市立病院,825-8567,福岡県田川市大字糒1700-2,0947-44-2100,http://hospital.city.tagawa.fukuoka.jp/,有,平日8:30~11:00(上記以外の場合は要相談),有
独立行政法人地域医療機能推進機構 久留米総合病院,830-0013,福岡県久留米市櫛原町21,0942-33-1211,https://kurume.jcho.go.jp,有,平日8:00~17:00,有
宮部病院,829-0311,福岡県築上郡築上町大字湊336,0930-56-0038,ー,有,平日9:00~17:00土9:00~12:30,有
健和会大手町病院,803-8534,福岡県北九州市小倉北区大手町15-1,093-592-5511,https://otemachi.kenwakai.gr.jp/,有,24時間,有
地方独立行政法人北九州市立病院機構 北九州市立八幡病院,805-8534,福岡県北九州市八幡東区尾倉2-6-2,093-662-6565,https://www.kitakyu-cho.jp/yahata/,有,平日8:30~17:00,有
エンゼル病院,807-0828,福岡県北九州市八幡西区友田1-11-1,093-601-3511,http://www.angel-wh.jp/,有,平日8:30~17:00土8:30~13:00,有
医療法人社団わかば会 和白ヶ丘レディースクリニック,811-0213,福岡県福岡市東区和白丘2ー2ー45,092-605-3511,http://www.w-lc.net/,有,平日9:00~18:00土9:00~13:00,有
医療法人 青葉レディースクリニック,813-0036,福岡県福岡市東区若宮5ー18ー21,092-663-8103,http://aoba-ladies.jp,有,24時間,有
医療法人エスダブリュシー真田産婦人科麻酔科クリニック,813-0044,福岡県福岡市東区千早6ー6ー16,092-681-0177,http://www.sanada-cl.com/,有,24時間,有
医療法人エスエイエム 原田レディースクリニック,812-0041,福岡県福岡市博多区吉塚2ー4-3,092-621-3116,ー,有,月・木・金9:00~13:00、14:00~16:00火・土9:00~13:00,有
産婦人科まつやまクリニック,812-0025,福岡県福岡市博多区店屋町4-16土屋ビル4F,092-282-6622,ー,有,平日(木除く)10:00~12:30、14:30~17:30土10:00~12:30、14:30~16:30,有
千代診療所,812-0044,福岡県福岡市博多区千代5ー11-38,092-651-0726,ー,有,平日8:00~11:30、12:30~16:00土8:00~11:30,無
博多セントラルクリニック,812-0037,福岡県福岡市博多区御供所町1-9博多セントラルビル2F,092-263-7121,https://hakata-central.jp/,有,平日10:00~13:00、14:30~17:30土(第2、第4のみ)10:00~12:30,有
博多レディスクリニック,812-0011,福岡県福岡市博多区博多駅前4ー3-1 イルハグランデ1階,092-474-5700,ー,有,平日10:00~14:00、16:00~18:00土10:00~13:00,有
福岡大学博多駅クリニック,812-0012,福岡県福岡市博多区博多駅中央街9-1 KITTE博多8階,092-435-1011,https://www.fumc.fukuoka-u.ac.jp/,有,火・水・木10:00~14:00,無
福嶋クリニック,812-0041,福岡県福岡市博多区吉塚1ー14-23,092-621-8866,http://www.fukushima-clinic.jp/,有,平日9:00~17:30土9:00~12:30,有
森田レディスクリニック,812-0894,福岡県福岡市博多区諸岡1ー23-19,092-588-7611,https://www.morita-ladiesclinic.com/,有,平日(木曜は午前のみ)9:30~12:00、14:00~17:30土9:30~14:30,有
医療法人 合屋産婦人科,819-1108,福岡県糸島市波多江駅南2ー20-1,092-324-8403,http://gohya1926.com/,有,月・火・水・金9:00~11:30、14:00~17:30(水の午後について、手術中は対応不可)木・土9:00~11:30,有
医療法人愛生会 馬渡産婦人科医院,819-1113,福岡県糸島市前原1031,092-322-2198,http://mawatari.or.jp/,有,平日9:00~12:00、14:00~17:00土9:00~12:30,無
ありよしレディースクリニック,811-3434,福岡県宗像市村山田字堤171-3,0940-37-1633,http://www.ariyoshi.dr-clinic.jp/,有,月・火・水・金9:00~18:00木9:00~13:00土9:00~17:00,有
医療法人 宗像セントラルクリニック,811-3416,福岡県宗像市宮田2-11-10,0940-35-7800,https://m-central.jp/,有,原則 平日9:00~13:00、16:00~19:00土9:00~13:00,有
舩津医院,811-4146,福岡県宗像市赤間4-1-16,0940-32-3045,ー,有,平日8:30~17:00土8:30~12:00,有
そうだレディースクリニック,820-0005,福岡県飯塚市新飯塚4-5,0948-26-7575,ー,有,月・火・水・金9:30~12:30、14:00~17:00土9:30~12:30,有
医療法人 田中クリニック,820-0042,福岡県飯塚市本町17-12,0948-22-3280,ー,有,平日9:00~17:30土9:00~15:00,有
松岡産婦人科医院,820-0041,福岡県飯塚市飯塚10-10,0948-24-7963,ー,有,平日9:00~11:00、14:00~16:00土9:00~11:00,有
医療法人 有馬産婦人科医院,822-0025,福岡県直方市日吉町9-2,0949-22-0833,http://arimacci.com,有,月・火・木・金9:00~18:00水・土9:00~12:30,有
田中産婦人科クリニック,822-0002,福岡県直方市頓野1027,0949-26-8868,ー,有,月・火・金9:00~12:00、14:30~17:40水9:00~12:00木9:00~12:00、15:30~17:40土9:00~12:00、14:30~15:30,有
医療法人 牛嶋産婦人科クリニック,838-0143,福岡県小郡市小板井494-1,0942-73-3955,ー,有,月・火・木・金9:30~12:00、15:00~17:30土9:30~12:30,有
医療法人 いづみレディスクリニック,839-0865,福岡県久留米市新合川2ー8ー33,0942-45-2300,ー,有,月・火・木・金10:00~13:00、16:00~19:30水・土10:00~13:00,有
河田産婦人科,830-0048,福岡県久留米市梅満町955-1,0942-32-2502,https://www.kawata.or.jp/,有,平日9:00~17:30土9:00~16:30(年末年始、お盆、木日祝休診日),有
医療法人 産科・婦人科みやじまクリニック,830-0074,福岡県久留米市大善寺町夜明397-1,0942-51-3188,ー,有,平日9:30~17:30土9:30~12:30,有
医療法人 産科婦人科宮原クリニック,839-0863,福岡県久留米市国分町1159-2,0942-22-3011,ー,有,平日(木除く)9:00~13:00、14:30~18:00木(第1、第3は休診)9:00~12:00土9:00~13:00,有
産科婦人科渡辺レディースクリニック,839-0863,福岡県久留米市国分町224-15,0942-21-1103,http://www.wlc-baby.com/,有,月・金9:00~12:30、14:30~18:30火9:00~12:30、14:30~17:30水9:00~12:30、14:30~16:30木9:00~12:30土9:00~12:30、14:30~16:00,有
医療法人天神ウィメンズクリニック,830-0037,福岡県久留米市諏訪野町2-2,0942-38-0002,http://www5b.biglobe.ne.jp/~tenjin-w/,有,木・金・土9:00~13:00、14:00~18:00月・水・日9:00~13:00(火・祝日休診),有
医療法人 深川レディスクリニック,839-1233,福岡県久留米市田主丸町田主丸1-28,0943-72-1122,http://fukagawa-ladies.com/,有,月・水・木・金9:00~13:00(受付は12:30まで)、14:30~18:00(受付は17:30まで)火・土9:00~13:00(受付は12:30まで),有
福井レディースクリニック,830-0047,福岡県久留米市津福本町1620ー1,0942-39-2288,http://fukui-lc.com/,有,月・火・水・金9:00~12:00、14:00~18:00木・土9:00~12:00(日休診),有
医療法人 熊谷医院,800-0253,福岡県北九州市小倉南区葛原本町3ー5ー7,093-471-7077,http://www.kumagai-obgy-clinic.or.jp/,有,月・火・水・金9:00~12:30、14:00~18:30土9:00~12:30,有
医療法人 宗産婦人科医院,800-0222,福岡県北九州市小倉南区中曽根6ー9ー30,093-471-2700,ー,有,平日(月・火・水・金)9:00~12:30、14:00~18:00木・土9:00~12:30,有
医療法人 みちおかレディースクリニック,802-0974,福岡県北九州市小倉南区徳力2ー22ー28,093-963-0317,http://www.michioka-lc.com/,有,月・火・木9:00~12:00、14:30~17:00水・土9:00~12:00(午後休診)金9:00~12:00、14:30~19:00(日・祝休診),有
井上産婦人科クリニック,806-0021.,福岡県北九州市八幡西区黒崎1-3-4,093-936215608,ー,有,月・火・水・金8:30~17:30木・土8:30~12:30,有
医療法人博友会 本田クリニック,805-0015,福岡県北九州市八幡東区荒生田3ー3ー28,093-651-2274,ー,有,24時間365日,有
あきた産科婦人科クリニック,807-0831,福岡県北九州市八幡西区則松7ー21ー1,093-601-2121,http://www.akita-womens-clinic.com/,有,月・火・木・金9:00~12:00、14:00~18:00水・土9:00~12:00,有
有吉産婦人科医院,806-0047,福岡県北九州市八幡西区鷹の巣2ー7ー30,093-631-5846,http://www.ariyoshi-gym.com/,有,月・火・水・木・金・土9:00~12:00、14:00~21:00(手術日は休診時間有り)日・祝・第5月10:00~21:00,有
大塚産婦人科クリニック,807-0803,福岡県北九州市八幡西区千代ヶ崎2ー2ー12,093-603-8811,ー,有,24時間,有
川越産婦人科クリニック,806-0055,福岡県北九州市八幡西区幸神4ー2ー35,093-631-2753,ー,有,月・火・金・土9:00~12:00、14:30~17:00水9:00~12:00木休診,有
井上産婦人科クリニック,806-0021,福岡県北九州市八幡西区黒埼1ー3ー4,093-621-5608,ー,有,平日8:30~17:30土8:30~12:30,有
セントマザー産婦人科医院,807-0825,福岡県北九州市八幡西区折尾4ー9ー12,093-601-2000,https://www.stmother.com/,有,平日(木除く)9:00~17:00木9:00~12:00(時間外も対応可能だが、事前の連絡が必要),有
安藤ゆきこレディースクリニック,804-0013,福岡県北九州市戸畑区境川2ー16ー10,093-871-5254,ー,有,月・火・水・金9:00~12:00、14:00~17:00水・土9:00~12:30,有
まえだ婦人科クリニック,830-0037,福岡県久留米市諏訪野町1943-4,0942-36-6200,https://maeda-fujinka.com/,有,平日(木除く)9:00~18:00木・土9:30~13:00,有
みやはら産婦人科医院,830-0017,福岡県久留米市日吉町22-7,0942-33-3331,http://miyahara-wms.com,有,平日(水除く)10:00~14:00、15:30~18:00水・土10:00~14:00(日祭休診),有
医療法人 木村回生医院,832-0026,福岡県柳川市曙町30-1,0944-73-2012,http://kimurakaisei.com/,有,月・火・水・金9:00~18:00木・土(第1・第3)9:00~12:00土(第2・第4・第5)9:00~15:30,有
医療法人 みたむらクリニック,832-0058,福岡県柳川市上宮永町83-1,0944-74-2020,http://www.babys-net.com/mitamura-clinic/index.html,有,平日9:00~18:00木・土9:00~16:00,有
産科・婦人科あらきクリニック,835-0022,福岡県みやま市瀬高町文広1977-40,0944-63-3369,ー,有,月・火・水・金9:00~13:00、14:30~18:00木9:00~13:00土9:00~13:00、14:30~17:00,有
医療法人慈母会 池田レディスクリニック,834-0063,福岡県八女市本村56-3,0943-23-5555,http://www.ikeda-ladiesclinic.or.jp/,有,月・火・水・金9:00~17:00木9:00~16:00土9:00~12:00,有
藤本産婦人科小児科,834-0031,福岡県八女市本町527,0943-23-2733,https://www.yame-fujimoto.jp,有,平日9:00~17:30土9:00~12:30,有
小林レディースクリニック,833-0027,福岡県筑後市大字水田993-1,0942-53-0012,http://www.kobayashi-lc.com/,有,24時間,有
河野産婦人科医院,836-0845,福岡県大牟田市正山町148-1,0944-54-9710,ー,有,8:00~22:00(毎日可能),有
医療法人メディカルキューブ 平井外科産婦人科,836-0012,福岡県大牟田市明治町3ー8-7,0944-54-3228,http://www.medical-cube.com/,有,月・火・水・金9:00~18:00木・土9:00~13:00,有
医療法人 立野レディースクリニック,824-0005,福岡県行橋市中央1-12-12,0930-22-0715,https://www.tateno-ladies.or.jp/,有,月~土9:00~13:00,有
しんもと産婦人科,824-0001,福岡県行橋市行事7-7-2,0930-22-0818,http://www.shinmoto-obgy.com/sp/,有,月・水9:00~12:30、14:30~18:30火・木・土9:00~12:30金9:00~12:30、14:30~20:00,有
内田産婦人科医院,824-0031,福岡県行橋市西宮市5-1-10,0930-23-0155,http://uchidamc.com/,有,月・金9:00~12:00、15:00~19:00火・水9:00~12:30、14:00~17:00木9:00~12:00土9:00~13:00,有
医療法人五秀会 末永産婦人科・麻酔科医院,801-0852,福岡県北九州市門司区港町6ー15,093-321-2453,ー,有,平日(月・火・水・金)9:00~12:30、15:00~17:30木・土9:00~12:30(日祝日休診),有
ウィメンズ・ヘルスサポート みつもとクリニック,802-0007,福岡県北九州市小倉北区船場町3ー5ファッションビル船場3F,093-511-1200,http://www.mitsumotoclinic.jp/,有,月・火・木・金9:30~13:00、15:00~18:30水・土9:30~13:30(臨時に診療時間の変更、休診する場合有り),有
行徳クリニック,802-0002,福岡県北九州市小倉北区京町1ー2ー247F,093-511-3838,https://www.gyotoku.com/,有,平日(月・火・水・金)10:00~12:30、14:00~18:00土10:00~12:30、14:00~17:00木・日・祝日休み,有
近藤ウイメンズ・クリニック,802-0003,福岡県北九州市小倉北区米町1ー1ー21大分銀行ビル6F,093-511-3881,http://kondo-cl.com/,有,月・火・木・金10:00~18:00土10:00~13:00,有
医療法人 濵口産婦人科クリニック,803-0841,福岡県北九州市小倉北区清水2ー14ー20,093-561-0776,https://www.horita-ladies-clinic.com,有,月・火・水・金10:00~18:00木13:30~18:00土10:00~15:00,有
レディースクリニックくわのきみこ,802-0007,福岡県北九州市小倉北区船場町4ー27,093-533-5855,ー,有,月・火・水・金9:30~18:00木9:30~13:00土9:30~16:30,有
伊東レディースクリニック,802-0802,福岡県北九州市小倉南区城野4ー4ー16,093-921-1103,https://itp.ne.jp/info/404595048400000899/,有,月・火・木・金8:30~17:30水・土8:30~12:30,有
医療法人 いのうえレディースクリニック,800-0207,福岡県北九州市小倉南区沼緑町1ー19ー12,093-474-1103,ー,有,月・火・木・金・土9:00~12:00、14:00~17:30水9:00~12:30(日・祝休み),有
郁レディースクリニック,810-0023,福岡県福岡市中央区警固2ー17ー30,092-406-3019,http://iku-ladiesclinic.com/,有,平日(木休診)9:30~12:30、15:30~18:30土9:30~12:30、14:00~15:30(木・日祝休診),有
大濠パーククリニック,810-0051,福岡県福岡市中央区大濠公園2ー35,092-724-5520,http://www.ohori-pc.jp/,有,月・火・水・金10:00~18:30木14:00~18:30土10:00~14:30,有
医療法人 ガーデンヒルズウィメンズクリニック,810-0033,福岡県福岡市中央区小笹5ー15ー21,092-521-7500,https://www.gardenhill.jp,有,24時間,有
かねまるウィメンズクリニック,810-0001,福岡県福岡市中央区天神2ー3ー2天神アイエスビル5F,092-738-3033,https://k-womens-cl.jp/,有,月・火・木9:45~17:00金9:45~12:30土9:30~17:00※水・金(午後)・日・祝日休診,有
古賀文敏ウイメンズクリニック,810-0001,福岡県福岡市中央区天神2ー3ー24天神ルーチェ5F,092-738-7711,https://www.koga-f.jp/,有,平日(月・火・木・金)10:00~12:30、15:30~18:30平日(水)10:00~12:30土10:00~12:30、15:30~16:30,有
医療法人 さのウィメンズクリニック,810-0062,福岡県福岡市中央区荒戸1ー1ー6福岡大濠ビル2F,092-739-1717,http://www.sano-wq.net/,有,平日(水・木除く)9:00~18:00水・木・土9:00~13:00,有
莊田レディースクリニック,810-0001,福岡県福岡市中央区天神1ー15ー6綾杉ビル3F,092-732-0018,http://www.shoda-lc.com/,有,月・火・木・金10:00~19:00水・土10:00~13:30,有
医療法人 中央レディスクリニック,810-0001,福岡県福岡市中央区天神2ー4ー38,092-736-3355,ー,有,月・火・水・金10:00~19:00木・土10:00~17:00,有
天神レディースクリニック,810-0001,福岡県福岡市中央区天神2ー6ー13ジェムキャッスルきらめき通り4階,092-738-8806,https://tenjin-ladies-clinic.com/,有,月・火・木10:00~20:30水・金・土・日10:00~18:30,有
医療法人愛成会 東野産婦人科医院,810-0045,福岡県福岡市中央区草香江2ー2ー17,092-731-3871,ー,有,平日9:00~17:00土9:00~12:00,有
野崎ウイメンズクリニック,810-0001,福岡県福岡市中央区天神1ー9ー17ー6F福岡天神フコク生命ビル,092-733-0002,http://www.nozakiwomens.com/,有,平日9:00~16:00木・土9:00~13:00,有
はちすが産婦人科小児科医院,810-0005,福岡県福岡市中央区清川3ー20ー9,092-531-0282,http://hachisuga-c.com,有,平日(木除く)9:00~11:30、14:00~16:30木・土9:00~11:30,有
林産婦人科医院,810-0012,福岡県福岡市中央区白金2ー3ー14,092-521-8520,http://hayashi-lc.com,有,月・火・水・金10:30~18:30土10:30~14:00,有
森レディースクリニック,810-0011,福岡県福岡市中央区高砂1ー4ー3,092-521-5868,http://mori-lc.net/,有,月・火・水・金10:00~17:30木・土10:00~14:00,有
安藤レディスクリニック,811-1311,福岡県福岡市南区横手2ー3ー1,092-501-1522,ー,有,平日(火除く)10:00~13:30、16:00~19:30土10:00~13:30、16:00~17:30,有
医療法人紫雲会 桃崎レディースクリニック,815-0032,福岡県福岡市南区塩原3ー17ー5,092-557-2111,ー,有,平日(木除く)9:30~13:00、15:00~18:30土9:30~13:00※木・日休診,有
医療法人田中産婦人科クリニック,811-1361,福岡県福岡市南区西長住2ー26ー39,092-541-5454,ー,有,月・火・水・木9:00~12:00、14:00~17:30金9:00~12:00、14:00~18:30土9:00~12:30,有
産婦人科・麻酔科東原クリニック,815-0041,福岡県福岡市南区野間3ー22ー34,092-554-8111,http://www5b.biglobe.ne.jp/~h_clinic/,有,平日9:00~18:00土9:00~13:00,有
渋谷レディーズクリニック,815-0082,福岡県福岡市南区大楠3ー18ー18,092-521-6674,http://shibuya-lc.net,有,平日(木除く)9:00~17:30木・土9:00~12:30,有
エンゼル・マタニティ・クリニック,814-0151,福岡県福岡市城南区堤1ー13ー31,092-863-1115,http://angel-maternity.com/,有,月・火・水・金9:00~18:00木・土9:00~13:00日10:00~12;00,有
医療法人MALC 松口レディースクリニック,814-0163,福岡県福岡市早良区干隈3ー14ー1,092-861-5109,ー,有,平日・土9:00~18:30,有
医療法人佐々木レディースクリニック,814-0015,福岡県福岡市早良区室見2ー3ー19,092-832-2285,ー,有,月・火・木・金9:30~12:30、14:00~18:00水9:30~12:30土9:30~15:00,有
高取レディスクリニック,814-0011,福岡県福岡市早良区高取1ー3ー20ファインガーデン高取203,092-833-2390,http://takatori-clinic.com/,有,月・水・金9:30~19:00木9:30~12:30火・土9:30~18:00(日・祝日休診),有
