0,1,2,3,4,5,6,7
医療法人 ひまわり 矢吹産婦人科 少路クリニック,560-0004,豊中市少路2-9-20,06-6850-0909,http://hopital-yabuki.com,有,月・火・水・木・金・土9:30~12:00月・木・金15:00~17:00,有
医療法人成育会なりもとレディースホスピタル,573-0032,大阪府枚方市岡東町14番28号,072-861-1103,https://narimoto-lh.com/,有,24時間 ※但し当院の受診歴がある方,有
医療法人愛成会 愛成クリニック,573-0048,大阪府枚方市山之上西町32番15号,072-845-0888,www.aisei-c.jp,有,月木金13:30-15:30 要予約,有
イワサクリニック,573-0086,大阪府枚方市香里園町9-22,072-831-1666,http://www.iwasaclinic.com,有,平日 9:00∼20:00土 9:00∼12:00,有
医療法人恒遠産婦人科,573-0164,大阪府枚方市長尾谷町3-18-22,072-851-0303,,有,月・火・水・金・土 9:00~12:00月・水・金 17:30~19:30,有
折野産婦人科,573-1111,大阪府枚方市楠葉朝日3-6-28,072-857-0243,orinosan.com,有,月~土: 9:00~12:00月・金:17:00~19:00,有
冨沢産婦人科こどもクリニック,573-1192,大阪府枚方市西禁野2-8-9,072-847-7129,http://tomizawaclinic-jp,有,月・火 10:00∼12:00水~金  9:00~12:00月・水・金 17:00~20:00,有
のだ女性クリニック,573-0032,大阪府枚方市岡東町14-48 山口ビル4階,072-843-3267,https://noda-womens-cl.com,有,月・火・水・金 9:00~12:0015:00~17:30土 9:00~12:30,有
吉田医院,573-0053,大阪府枚方市伊加賀南町5-4,072-841-3103,http://www.yoshidacl.net,有,平日         9:00~14:00土       9:00~12:00月・水・金      18:00~20:00,有
医療法人桜花会あきせウィメンズクリニック,573-0024,大阪府枚方市田宮本町9-45,072-861-1703,https://akise-wc.com/,有,平日9:00~12:30、17:00~20:00土9:00~12:30、14:00~16:00,有
和久田クリニック,573-0084,大阪府枚方市香里ケ丘10-3732-14,072-837-5688,http://wakudaclinic.com,有,月・火・木・金・土9:00~12:00月・火・木・金16:30~18:30休診 水・日・土午後,有
芦原産婦人科クリニック,573-1141,大阪府枚方市養父西町15‐15,072-857-0010,http://www.ashihara-sanfujinka.com,有,月~土9:30∼13:00,有
医療法人徳洲会八尾徳洲会総合病院,581-0011,八尾市若草町1-17,072-993-8501,https://www.yao.tokushukai.or.jp/,有,平日 9:00-12:00,有
八尾市立病院,581-0069,八尾市龍華町1-3-1,072-922-0881,http://www.hospital.yao.osaka.jp/,有,他の分娩に支障がなければ24時間,有
医療法人 正木産婦人科,581-0831,八尾市山本町北1-2-22,072-922-4103,http://www.masakisanfujinka.com/,有,平日 9:00-13:00夜診火・水 18:00-20:00木・日 休診,有
きくちレディースクリニック,581-0068,八尾市跡部北の町3-1-26久宝寺クリニックビル3階,072-928-1880,http://www.kikuchi-ladies-cl.com/index.html,有,平日 9:00-12:0017:00-19:00土  9:00-12:00,有
中島産科婦人科,581-0802,八尾市北本町3-5-8,072-998-8281,http://www.nakajima-lc.com/,有,月・火・水・金 9:00-12:0017:00-20:00土 9:00-12:00,有
萩原クリニック,581-0061,八尾市春日町2-6-9,072-991-1452,https://hagiwaraclinic.amebaownd.com/,有,平日 9:00-12:3016:00-18:30土 9:00-11:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人平治会 KAWAレディースクリニック,590-0116,堺市南区若松台3-2-3,072-297-2700,http://www.kawa-lc.com/,有,月~土 9:00~19:30日 9:00~13:00,有
医療法人ゆうあい会 しんやしき産婦人科,599-8125,堺市東区西野461番地1,072-239-5571,https://www.shinyashiki.or.jp/,有,月火水金 9:00~12:00、17:00~19:30,有
医療法人雄徳会 たつみクリニック,592-8334,堺市西区浜寺石津町中1-3-9,072-247-9411,http://www.tatsumiclinic.com/,有,平日 9:00~12:00,無
医療法人和昇会阪本クリニック,599-8126,堺市東区大美野22-4,072-239-0033,http://sakamoto-clinic.jp/index.html,有,平日 9:00~12:00,有
大槻レディースクリニック,590-0115,堺市南区茶山台1-2-4 パンジョ西館3F,072-290-6000,,有,平日 9:30~12:30、16:00~19:00(水を除く)土 9:30~12:30,有
小野クリニック,599-8114,堺市東区日置荘西町1-12-3,072-288-1616,,有,月火水金 9:00~12:00火金 17:00~19:00,有(院外処方)
坂本産婦人科,599-8107,堺市東区白鷺町1-3-7,072-257-3588,無,有,月~土 10:00~11:50月火水金 17:00~18:50 日祝休,有
清水レディースクリニック,590-0024,堺市堺区向陵中町2丁3番13号,072-250-0511,http://shimizu-clinic.net/,有,月~土 9:00~12:00月木 16:30~18:30,有
たにわレディースクリニック,591-0028,堺市堺区三国ヶ丘御幸通2-1 谷和ビル5階,072-233-0080,,有,月~土 9:00~11:30月水 17:00~18:30,有
徳川レディースクリニック,592-8344,堺市西区浜寺南町3丁2番1号 浜寺メディカルスクエア302,072-266-3636,https://www.y-tokugawa.com/,有,月水金 8:00~19:30火木土 8:00~13:00,有
中産婦人科,591-8043,堺市北区北長尾町2-4-15,072-252-0634,http://naka-lc.com/,有,月~土 9:00~12:00月水金 17:00~19:00,有
典子エンジェルクリニック,591-8002,堺市北区北花田町3-28-10,072-254-8875,https://www.norikoangelclinic.jp/,有,月~土 9:00~12:30月水金 17:00~20:00,有
山手医院,590-0924,堺市堺区桜之町東1-1-3,072-238-1796,,有,月 15:00~20:30水金 15:30~19:00木土18:00~20:30,有
山本産婦人科,590-0138,堺市南区鴨谷台3-6-2,072-299-7767,,有,平日 9:00~12:00、17:00~19:30水土 9:00~12:00,有
ルナレディースクリニック,590-0951,堺市堺区市之町西3丁1-43,072-227-8451,https://lu-na.jp/,有,平日 10:00~16:00(水以外)土 10:00~16:00日 10:00~15:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
岡本産婦人科医院,582-0006,柏原市清洲2丁目3-41,072-972-1110,,有,月火水金土 9:30~12:00月火水金 14:00~18:00,有
市立柏原病院,582-0005,柏原市法善寺1-7-9,072-972-0885,http://www.hospital-kashiwara-osaka.jp/,有,平日9:00-16:00,有
PL病院,584-8585,大阪府富田林市新堂2204,0721-24-3100,http://www.plhospital.or.jp,有,24時間,有
独立行政法人国立病院機構 大阪南医療センター,586-8521,大阪府河内長野市木戸東町2番1号,0721-53-5761,https://osakaminami.hosp.go.jp/,有,平日8:30-11:00,無
医療法人てらにしレディースクリニック,589-0008,大阪府大阪狭山市池尻自由丘1丁目2-1,072-367-0666,http://www.teranishiladiesclinic.com/,有,月~土9:00-12:00、月~木土14:00-16:00、月木17:00-19:00,有
医療法人英駿会斉藤ウィメンズクリニック,584-0074,大阪府富田林市久野喜台1-17-8,0721-40-1151,http://www.saitou-womens-clinic.com/,有,月火水金9:00-12:30、17:00-19:30、木土9:00-12:30,有
医療法人澤井産婦人科澤井レディースクリニック,584-0005,大阪府富田林市喜志町3-1-22,0721-26-3001,http://www.sawai-ladies-clinic.com,有,24時間,有
医療法人典彰会あやレディースクリニック,584-0086,大阪府富田林市津々山台2丁目10-1-101,0721-28-1088,http://www.aya-ladies.com,有,月火木8:30-12:00、16:30-19:30、金土8:30-12:00,有
たけい産婦人科クリニック,584-0071,大阪府富田林市藤沢台1-4-1,0721-28-4103,,有,平日9:30-21:30、17:00-19:30、土9:30-13:00,有
ナカノレディスクリニック,586-0091,大阪府河内長野市北貴望ヶ丘3-20,0721-53-1635,,有,月水金9:00-12:00、17:00-20:00、火土9:00-12:00,有
医療法人老木レディスクリニック2,594-1157,和泉市あゆみ野一丁目4番1号,0725-51-0111,http://oiki.jp,有,平常外来診察時間内,有(院内処方)
清水産婦人科医院,594-0013,和泉市鶴山台2丁目1番地 3号棟104号,0725-43-5410,,有,診療時間内,有
ふみのレディースクリニック,594-0041,和泉市いぶき野五丁目1-2 PIVO和泉中央2F,0725-56-7031,http://www.fumino-lc.com,有,月・火・木・金・土AM9:30~11:30 PM15:00~17:30※土曜日AMのみ 水・日・祝休診,有
まんだいレディースクリニック,594-0076,和泉市肥子町1丁目10-37 みどりビル3F,0725-40-6088,,有,平日9:00~12:30 16:00~18:30木・土 9:00~12:30,有
医療法人蒼鷹会川島クリニック,595-0024,泉大津市池浦町四丁目5番41号,0725-23-5600,http://kawashimaclinic.jp,有,月火金9:15~12:00 16:00~18:00,有
清水レディースクリニック,595-0026,泉大津市東雲町3-8,0725-20-0170,,有,9:00~12:00 17:00~19:00水曜休診 土曜9:00~12:00,有
医療法人沢田レディースクリニック,592-0005,高石市千代田1丁目26番19号,072-267-5200,http://www.sawada-ladies.com/,有,平日(水以外)9:00~12:00 17:00~19:00土曜日 9:00~12:00,有
医療法人育佑会石田医院,592-0002,高石市羽衣1丁目10番11号,072-261-1313,http://www.ishida-iin.com/,有,"(月・火・水・金)9:00~12:00, 16:30~19:30(土)9:00~12:00",有
八木レディースクリニック,595-0805,泉北郡忠岡町忠岡東1丁目22番39号,0725-20-0312,"http://www.yagi-lc,com",有,月火水金土:9:00~12:00月火水金:16:00~18:30,有
泉大津市立病院,595-0027,泉大津市下条町16-1,0725-32-5622,http://www.hosp-ozu-osaka.jp,有,平日8:30~16:30,有
社会医療法人啓仁会咲花病院,594-1105,和泉市のぞみ野1-3-30,0725-55-1919,http://www.sakibana.or.jp/,有,平日 9:00~17:00土曜日 9:00~12:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人さたクリニック,531-0062,大阪市北区長柄中1丁目5番16号グランドール有本1階,06-6358-2503,http://sataclinic.com/,有,平日9:30-15:00土9:00-13:00,
木村クリニック,530-0047,大阪市北区西天満4丁目12番17号サンキムラビル6F,06-6365-9646,―,有,平日9:30-11:30 16:30-18:00土9:30-11:30,有
川端産婦人科,534-0015,大阪市都島区善源寺町2丁目2番22号善源寺メディカルモール2F,06-6925-6603,http://kwc-obgyn.byoinnavi.jp/sp/,有,月木金9:30-12:00 14:00-18:30土9:30-12:00 13:00-15:00日10:00-12:00 13:00-15:00(いずれも30分前受付),有
しおじレディースクリニック,534-0024,大阪市都島区東野田町2丁目3番19号MFK京橋駅前ビル3F,06-6355-5010,https://shioji-clinic.com/,有,月火水金9:00-12:30 16:30-19:00木土9:00-12:30,有
小林産婦人科,534-0014,大阪市都島区都島北通1丁目14番24号,06-6924-0934,―,有,平日9:00-13:30 17:00-19:00土9:00-13:30ただし平日は木のみ9:00-13:30,有
医療法人 猿渡レディスクリニック,553-0007,大阪市福島区大開1丁目2番4号,06-6461-9059,https://sawatari-clinic.net,有,月~土 9:00-12:00月・火・水・金 16:30-19:30日・祝 休診,有
まさこレディースクリニック,553-0004,大阪市福島区玉川4丁目3番20号,066459-5277,―,有,月火水金土9:30-13:00月水金16:00-18:00(受付時間 30分前),有
医療法人 弘正会 ちもりメディカルクリニック,553-0005,大阪市福島区野田3丁目12番14号ソフィアコート野田1階,06-6467-5200,http://www.chimori.com/,有,月水金9:15-12:30 14:00-17:30,有
医療法人 木本会 鈴木産婦人科,554-0021,大阪市此花区春日出北2丁目6番8号,06-6461-0623,http://www.suzukiog.net/,有,月火水金9:00-19:00木土9:00-12:00,有
医療法人勇拓会 牧野レディースクリニック,554-0014,大阪市此花区四貫島2丁目4番3号,06-6461-0308,―,有,診察時間内,有
医療法人 美龍会 はやしレディース肛門・泌尿器クリニッ,542-0061,大阪市中央区安堂寺町2丁目6番3号アイズワンIII2階,06-6770-5514,https://hayashi-lady.com/,有,10:00-13:00 16:00-20:00(水日以外),有
医療法人栗山クリニック,541-0057,大阪市中央区北久宝寺町2丁目5番5号ロベルビル2F,06-6251-2556,―,有,平日9:30-17:45水曜9:30-13:15木曜9:30-11:45土曜・月2回診療電話で確認お願いします。,有
医療法人 晧真会 野村クリニック,542-0072,大阪市中央区高津3丁目2番28号2階,06-6632-8700,https://www.nomura-cln.jp/,有,9:30-12:30 14:30-18:30,有
松岡医院,542-0072,大阪市中央区高津3丁目3番23号,06-6641-8020,―,有,月火水9:30-16:00火木9:30-14:00土曜日 9:30-12:00日祝 休診,有
医療法人あかね・レディースクリニック グリーンズクリニック,541-0043,大阪市中央区高麗橋2丁目4番2号メディカルモール北浜4F,06-4707-7077,https://greens-clinic.com/,有,平日10:00-19:00(火・木 休)土10:00-17:00,有
